City,ZipCode,admname1,adm1,adm2,placename,Clown_Name,Clown_Na_1,Country
DOE RUN,63637,Missouri,MO,St. Francois,Doe Run,MAJOR MESS,MAJOR MESS,USA
DORA,35062,Alabama,AL,Walker,Dora,BUTTERFLY,BUTTERFLY,USA
DOUGLAS,99824,Alaska,AK,Juneau City and Boroug,Douglas,J-J,JJ,USA
DOUGLAS,58735,North Dakota,ND,Ward,Douglas,TOOTSIE GIGGLEHEIMER,TOOTSIE GIGGLEHEIMER,USA
DOUGLASVILLE,30135,Georgia,GA,Douglas,Douglasville,BABY CAKES,BABY CAKES,USA
DOVER,7801,New Jersey,NJ,Morris,Dover,LULU,LULU,USA
DOWNERS GROVE,60516,Illinois,IL,DuPage,Downers Grove,BELLE,BELLE,USA
DRESHER,19025,Pennsylvania,PA,Montgomery,Dresher,CHAKU,CHAKU,USA
DRYDEN,48428,Michigan,MI,Lapeer,Dryden,OOPSY DAISY,OOPSY DAISY,USA
DUBLIN,43016,Ohio,OH,Franklin,Dublin,TICKLES/CLEMENTINE,TICKLES/CLEMENTINE,USA
DUBLIN,43017,Ohio,OH,Franklin,Dublin,BARBO,BARBO,USA
DUDLEY,1571,Massachusetts,MA,Worcester,Dudley,BUGS,BUGS,USA
DUDLEY,1571,Massachusetts,MA,Worcester,Dudley,CLARITY,CLARITY,USA
DULLES,20189,Virginia,VA,Loudoun,Dulles,MIMI,MIMI,USA
DULUTH,55806,Minnesota,MN,St. Louis,Duluth,DOOBEE,DOOBEE,USA
DULUTH,55806,Minnesota,MN,St. Louis,Duluth,ZERO,ZERO,USA
DULUTH,55811,Minnesota,MN,St. Louis,Duluth,TODDLES,TODDLES,USA
DULUTH,55811,Minnesota,MN,St. Louis,Duluth,DIZZY,DIZZY,USA
DULUTH,55811,Minnesota,MN,St. Louis,Duluth,LADYBUG,LADY BUG,USA
DULUTH,55811,Minnesota,MN,St. Louis,Duluth,LILLY BELLE,LILLY BELLE,USA
DULUTH,30096,Georgia,GA,Gwinnett,Duluth,FANCY,FANCY,USA
DUNCAN,73533,Oklahoma,OK,Stephens,Duncan,SPARKEE,SPARKEE,USA
DUNCANVILLE,75116,Texas,TX,Dallas,Duncanville,BUNKY,BUNKY,USA
DUNCANVILLE,75116,Texas,TX,Dallas,Duncanville,HONEY,HONEY,USA
DUNEDIN,34698,Florida,FL,Pinellas,Dunedin,IVAN GOOFINOV,IVAN GOOFINOV,USA
DUNEDIN,34698,Florida,FL,Pinellas,Dunedin,HUG-A-BUG,HUG-A-BUG,USA
DUNEDIN,34698,Florida,FL,Pinellas,Dunedin,ANDY,ANDY,USA
DUNEDIN,34698,Florida,FL,Pinellas,Dunedin,CHEFATINI/FRITTATA,CHEFATINI/FRITTATA,USA
DUNEDIN,34698,Florida,FL,Pinellas,Dunedin,BOGEY,BOGEY,USA
DUNELLEN,8812,New Jersey,NJ,Middlesex,Dunellen,TRIXY,TRIXY,USA
DUNKIRK,47336,Indiana,IN,Jay,Dunkirk,BOWZ,BOWZ,USA
DUNKIRK,47336,Indiana,IN,Jay,Dunkirk,BUTTNZ,BUTTNZ,USA
DUNN,28334,North Carolina,NC,Harnett,Dunn,WHITLE-DO,WHITLE-DO,USA
DURAND,48429,Michigan,MI,Shiawassee,Durand,FANCY PANTS,FANCY PANTS,USA
DURAND,48429,Michigan,MI,Shiawassee,Durand,TILLY,TILLY,USA
DURHAM,6422,Connecticut,CT,Middlesex,Durham,NUT 'N HONEY,NUT 'N HONEY,USA
DURHAM,27713,North Carolina,NC,Durham,Durham,SPARKLES,SPARKLES,USA
DURHAM,27701,North Carolina,NC,Durham,Durham,MR RAINBOW,MR RAINBOW,USA
DURHAM,27703,North Carolina,NC,Durham,Durham,LOLLIBELLS,LOLLIBELLS,USA
DURHAM,27703,North Carolina,NC,Durham,Durham,LILY A. CLOWN,LILY A. CLOWN,USA
DURHAM,95938,California,CA,Butte,Durham,MRS. PURFY,MRS. PURFY,USA
DYER,46311,Indiana,IN,Lake,Dyer,DIRKO,DIRKO,USA
EAGAN,55123,Minnesota,MN,Dakota,Saint Paul,DR H,DR H,USA
EAGAN,55122,Minnesota,MN,Dakota,Saint Paul,"NURSE HEART, C. J.","NURSE HEART, C. J.",USA
EAGLE,83616,Idaho,ID,Ada,Eagle,LOVI DOVI,LOVI DOVI,USA
EAGLE,83616,Idaho,ID,Ada,Eagle,PINKY,PINKY,USA
EAGLEWOOD,80112,Colorado,CO,Arapahoe,Englewood,JO JO T CLOWN,JO JO T CLOWN,USA
EAST BRIDGEWATER,2333,Massachusetts,MA,Plymouth,East Bridgewater,SASSAFRAS,SASSAFRAS,USA
EAST BRIDGEWATER,2333,Massachusetts,MA,Plymouth,East Bridgewater,DABBLES,DABBLES,USA
EAST BRIDGEWATER,2333,Massachusetts,MA,Plymouth,East Bridgewater,POPPEE,POPPEE,USA
EAST ELMHURST,11369,New York,NY,Queens,East Elmhurst,PACHOTE,PACHOTE,USA
EAST FREEDOM,16637,Pennsylvania,PA,Blair,East Freedom,LUV BUGG,LUV BUGG,USA
EAST HADDAM,6423,Connecticut,CT,Middlesex,East Haddam,KIT,KIT,USA
EAST HADDAM,6423,Connecticut,CT,Middlesex,East Haddam,CABOODLE,CABOODLE,USA
EAST HAMPTON,1027,Massachusetts,MA,Hampshire,Easthampton,TOOLIE,TOOLIE,USA
EAST HAMPTON,1027,Massachusetts,MA,Hampshire,Easthampton,TOOTSIE,TOOTSIE,USA
EAST HELENA,59635,Montana,MT,Lewis and Clark,East Helena,RAINBOW BUTTERFLY,RAINBOW BUTTERFLY,USA
EAST LAKE WEIR,32133,Florida,FL,Marion,Eastlake Weir,SUNSHINE,SUNSHINE,USA
EAST LONGMEADOW,1028,Massachusetts,MA,Hampden,East Longmeadow,CURLY,CURLY,USA
EAST MOLINE,61244,Illinois,IL,Rock Island,East Moline,DAIZY DEE CLOWN,DAIZY DEE CLOWN,USA
EAST RUTHERFORD,7073,New Jersey,NJ,Bergen,East Rutherford,LEMON DROP,LEMON DROP,USA
EAST STROUDSBURG,18301,Pennsylvania,PA,Monroe,East Stroudsburg,PINKIE,PINKIE,USA
EAST STROUDSBURG,18301,Pennsylvania,PA,Monroe,East Stroudsburg,WILLIE P,WILLIE P,USA
EAST TROY,53120,Wisconsin,WI,Walworth,East Troy,HAPPY HERBIE,HAPPY HERBIE,USA
EAST TROY,53120,Wisconsin,WI,Walworth,East Troy,TINKLE BELL,TINKLE BELL,USA
EASTON,18045,Pennsylvania,PA,Northampton,Easton,BALLOONS,BALLOONS,USA
EATON,47338,Indiana,IN,Delaware,Eaton,CHIO,CHIO,USA
EAU CLAIRE,54701,Wisconsin,WI,Eau Claire,Eau Claire,SPARKLE,SPARKLE,USA
EBENSBURG,15931,Pennsylvania,PA,Cambria,Ebensburg,TU TU,TU TU,USA
ECORSE,48229,Michigan,MI,Wayne,Ecorse,BUTTERCUP,BUTTERCUP,USA
EDEN,14057,New York,NY,Erie,Eden,GI-GI-BELLE,GI-GI-BELLE,USA
EDEN,14057,New York,NY,Erie,Eden,TWINKLES,TWINKLES,USA
EDEN,27288,North Carolina,NC,Rockingham,Eden,DIMPLES,DIMPLES,USA
EDEN PRAIRIE,55347,Minnesota,MN,Hennepin,Eden Prairie,LUMPIE,LUMPIE,USA
EDEN PRAIRIE,55347,Minnesota,MN,Hennepin,Eden Prairie,CANDE DANDEE,CANDE DANDEE,USA
EDGEWOOD,87015,New Mexico,NM,Santa Fe,Edgewood,BUTTONS,BUTTONS,USA
EDGEWOOD,87015,New Mexico,NM,Santa Fe,Edgewood,ETTA BELLE,ETTA BELLE,USA
EDGEWOOD,87015,New Mexico,NM,Santa Fe,Edgewood,CHEWEY,CHEWEY,USA
EDINBORO,16412,Pennsylvania,PA,Erie,Edinboro,RAG-D-ANN,RAG-D-ANN,USA
EDINBURG,22824,Virginia,VA,Shenandoah,Edinburg,SHORTEE,SHORTEE,USA
EDINBURG,78539,Texas,TX,Hidalgo,Edinburg,KEM,KEM,USA
EDMOND,73013,Oklahoma,OK,Oklahoma,Edmond,BUTTERFLY LILLY,BUTTERFLY LILLY,USA
EDWARDSVILLE,66113,Kansas,KS,Wyandotte,Edwardsville,LEEBO Z. CLOWN,LEEBO Z. CLOWN,USA
EGG HARBOR TOWNSHIP,8234,New Jersey,NJ,Atlantic,Egg Harbor Township,BEEBO,BEEBO,USA
EL CAJON,92019,California,CA,San Diego,El Cajon,MIS-FIT MAUDE,MIS-FIT MAUDE,USA
EL CAJON,92021,California,CA,San Diego,El Cajon,UNCLE RUSTY THE HOBO,UNCLE RUSTY THE HOBO,USA
EL PASO,79904,Texas,TX,El Paso,El Paso,,,USA
EL SEGUNDO,90245,California,CA,Los Angeles,El Segundo,,,USA
ELBURN,60119,Illinois,IL,Kane,Elburn,COMBO,COMBO,USA
ELIZABETHTOWN,42701,Kentucky,KY,Hardin,Elizabethtown,SPARKLE,SPARKLE,USA
ELIZABETHTOWN,42701,Kentucky,KY,Hardin,Elizabethtown,BUMBLES,BUMBLES,USA
ELK RIVER,55330,Minnesota,MN,Sherburne,Elk River,,,USA
ELKHART,46514,Indiana,IN,Elkhart,Elkhart,NOTCHO TROUBLE,NOTCHO TROUBLE,USA
ELKHART,46516,Indiana,IN,Elkhart,Elkhart,NOT YET A STAR,NOT YET A STAR,USA
ELKHART,46516,Indiana,IN,Elkhart,Elkhart,FIDGET,FIDGET,USA
ELKHART,46516,Indiana,IN,Elkhart,Elkhart,BABBLES,BABBLES,USA
ELKHART,46516,Indiana,IN,Elkhart,Elkhart,MYSTIK,MYSTIK,USA
ELKHART,46517,Indiana,IN,Elkhart,Elkhart,KRACKERS,KRACKERS,USA
ELKHART,46514,Indiana,IN,Elkhart,Elkhart,SNAP SHOT,SNAP SHOT,USA
ELKHART,46514,Indiana,IN,Elkhart,Elkhart,YO,YO,USA
ELKHORN,68022,Nebraska,NE,Douglas,Elkhorn,BOBBIE BELLE,BOBBIE BELLE,USA
ELKINS,19027,Pennsylvania,PA,Montgomery,Elkins Park,DOLLS THE CLOWN,DOLLS THE CLOWN,USA
ELLENSBURG,98926,Washington,WA,Kittitas,Ellensburg,SONFLOWER,SONFLOWER,USA
ELLENSBURG,98926,Washington,WA,Kittitas,Ellensburg,WHIRLIGIGGLES,WHIRLIGIGGLES,USA
ELLISVILLE,63021,Missouri,MO,St. Louis,Ballwin,JUGIE POO,JUGIE POO,USA
ELM GROVE,53122,Wisconsin,WI,Waukesha,Elm Grove,NOODLES,NOODLES,USA
ELMIRA,14904,New York,NY,Chemung,Elmira,GOLD E. STARZ,GOLD E. STARZ,USA
ELSMERE,19805,Delaware,DE,New Castle,Wilmington,CLICKER,CLICKER,USA
ELYRIA,44035,Ohio,OH,Lorain,Elyria,CUPCAKE,CUPCAKE,USA
ENCINO,91316,California,CA,Los Angeles,Encino,POGO,POGO,USA
ENFIELD,6082,Connecticut,CT,Hartford,Enfield,STRAWBERRY,STRAWBERRY,USA
ENFIELD,6082,Connecticut,CT,Hartford,Enfield,CORKY,CORKY,USA
ENFIELD,6082,Connecticut,CT,Hartford,Enfield,SCOOTER MAGEE,SCOOTER MAGEE,USA
ENFIELD,6082,Connecticut,CT,Hartford,Enfield,FRECKLES,FRECKLES,USA
ENFIELD,3748,New Hampshire,NH,Grafton,Enfield,CLOVER,CLOVER,USA
ENGLEWOOD,7631,New Jersey,NJ,Bergen,Englewood,CHANCEY,CHANCEY,USA
ENGLEWOOD,7631,New Jersey,NJ,Bergen,Englewood,PROFESSOR SNOOKUMS,PROFESSOR SNOOKUMS,USA
ENGLEWOOD,34223,Florida,FL,Sarasota,Englewood,TRIXIE,TRIXIE,USA
ENGLEWOOD,34224,Florida,FL,Sarasota,Englewood,BE-BE,BE BE,USA
ENGLEWOOD,34224,Florida,FL,Sarasota,Englewood,GIGGLES,GIGGLES,USA
ENGLEWOOD,34223,Florida,FL,Sarasota,Englewood,YAK YAK,YAK YAK,USA
ENGLEWOOD,34223,Florida,FL,Sarasota,Englewood,PEARL,PEARL,USA
ENGLEWOOD,34223,Florida,FL,Sarasota,Englewood,EARL,EARL,USA
ENGLEWOOD,34223,Florida,FL,Sarasota,Englewood,SCOOTER,SCOOTER,USA
ENGLEWOOD,34223,Florida,FL,Sarasota,Englewood,CANDY,CANDY,USA
ENGLEWOOD,34223,Florida,FL,Sarasota,Englewood,PITTERPAT,PITTERPAT,USA
ENGLEWOOD,34223,Florida,FL,Sarasota,Englewood,RACKET,RACKET,USA
ENGLEWOOD,34223,Florida,FL,Sarasota,Englewood,,,USA
ENGLEWOOD,34224,Florida,FL,Sarasota,Englewood,JOEL,JOEL,USA
ENGLEWOOD,34223,Florida,FL,Sarasota,Englewood,ALFIE,ALFIE,USA
ENGLEWOOD,34224,Florida,FL,Sarasota,Englewood,GRAMS,GRAMS,USA
ENGLEWOOD,34224,Florida,FL,Sarasota,Englewood,PICKELS,PICKELS,USA
ENGLEWOOD,34224,Florida,FL,Sarasota,Englewood,MOO,MOO,USA
ENGLEWOOD,34224,Florida,FL,Sarasota,Englewood,TWINKLES,TWINKLES,USA
ENGLEWOOD,34223,Florida,FL,Sarasota,Englewood,LADY BUG,LADY BUG,USA
ENGLEWOOD,34224,Florida,FL,Sarasota,Englewood,NUZZLES,NUZZLES,USA
ENGLEWOOD,34224,Florida,FL,Sarasota,Englewood,TOOTSIE,TOOTSIE,USA
EPHRATA,17522,Pennsylvania,PA,Lancaster,Ephrata,EMMA BIDDLEBEE,EMMA BIDDLEBEE,USA
EPHRATA,17522,Pennsylvania,PA,Lancaster,Ephrata,WALTER BIDDLEBEE,WALTER BIDDLEBEE,USA
ERIE,16510,Pennsylvania,PA,Erie,Erie,BUBBLES,BUBBLES,USA
ERIE,16503,Pennsylvania,PA,Erie,Erie,LOONEY,LOONEY,USA
ERIE,16511,Pennsylvania,PA,Erie,Erie,CHUCKLES,CHUCKLES,USA
ERIE,16509,Pennsylvania,PA,Erie,Erie,BOO-BOO,BOO BOO,USA
ERIE,16505,Pennsylvania,PA,Erie,Erie,FEATHERS,FEATHERS,USA
ERIE,16504,Pennsylvania,PA,Erie,Erie,KONFETTI,KONFETTI,USA
ERIE,16509,Pennsylvania,PA,Erie,Erie,BELLE,BELLE,USA
ERIE,16507,Pennsylvania,PA,Erie,Erie,DOT-E,DOT-E,USA
ERIE,16510,Pennsylvania,PA,Erie,Erie,STUMBLE-BUM,STUMBLE-BUM,USA
ERIE,16505,Pennsylvania,PA,Erie,Erie,ROLLO,ROLLO,USA
ERIE,16505,Pennsylvania,PA,Erie,Erie,PUG,PUG,USA
ERIE,16505,Pennsylvania,PA,Erie,Erie,TAG-A-LONG,TAG-A-LONG,USA
ERIE,16510,Pennsylvania,PA,Erie,Erie,STARSHINE,STARSHINE,USA
ERIE,16508,Pennsylvania,PA,Erie,Erie,CLANCY,CLANCY,USA
ERIE,16504,Pennsylvania,PA,Erie,Erie,JO JO,JO-JO,USA
ERIE,16504,Pennsylvania,PA,Erie,Erie,SKITTLES,SKITTLES,USA
ERIE,16504,Pennsylvania,PA,Erie,Erie,MAUDE TIDDLEYWINKS,MAUDE TIDDLEYWINKS,USA
ERIE,16502,Pennsylvania,PA,Erie,Erie,MI NONA,MI NONA,USA
ERIN,14838,New York,NY,Chemung,Erin,ROD-O,ROD-O,USA
ETTRICK,54627,Wisconsin,WI,Trempealeau,Ettrick,HAPPY,HAPPY,USA
EUCLID,44132,Ohio,OH,Cuyahoga,Euclid,BIG AL,BIG AL,USA
EUDORA,66025,Kansas,KS,Douglas,Eudora,DIZZY,DIZZY,USA
EULESS,76039,Texas,TX,Tarrant,Euless,PEANUT,PEANUT,USA
EULESS,76039,Texas,TX,Tarrant,Euless,TIP TOP THE MAGIC CLOWN,TIP TOP THE MAGIC CLOWN,USA
EULESS,76039,Texas,TX,Tarrant,Euless,TOPPER THE MAGIC CLOWN,TOPPER THE MAGIC CLOWN,USA
EUREKA SPRINGS,72631,Arkansas,AR,Carroll,Eureka Springs,SNOOKEY,SNOOKEY,USA
EUSTIS,32726,Florida,FL,Lake,Eustis,LOVE BUG,LOVE BUG,USA
EVANSVILLE,47720,Indiana,IN,Vanderburgh,Evansville,PURRR-DEE,PURRR-DEE,USA
EVANSVILLE,47713,Indiana,IN,Vanderburgh,Evansville,DUMPLYN,DUMPLYN,USA
EVANSVILLE,47725,Indiana,IN,Vanderburgh,Evansville,PODJO,PODJO,USA
EVANSVILLE,47111,Indiana,IN,Clark,Charlestown,THUMPER,THUMPER,USA
EVANSVILLE,47711,Indiana,IN,Vanderburgh,Evansville,TILLIE,TILLIE,USA
EVANSVILLE,47725,Indiana,IN,Vanderburgh,Evansville,SHADY,SHADY,USA
EVANSVILLE,47711,Indiana,IN,Vanderburgh,Evansville,SEVRA TEVRA,SEVRA TEVRA,USA
EVANSVILLE,47714,Indiana,IN,Vanderburgh,Evansville,PEENUT,PEENUT,USA
EVANSVILLE,47712,Indiana,IN,Vanderburgh,Evansville,UNCLE BUCK,UNCLE BUCK,USA
EVANSVILLE,47711,Indiana,IN,Vanderburgh,Evansville,STUMBLES,STUMBLES,USA
EVANSVILLE,47711,Indiana,IN,Vanderburgh,Evansville,LINDY BUG,LINDY BUG,USA
EVANSVILLE,47714,Indiana,IN,Vanderburgh,Evansville,PICKLES,PICKLES,USA
EVANSVILLE,47710,Indiana,IN,Vanderburgh,Evansville,STUBBY,STUBBY,USA
EVANSVILLE,47720,Indiana,IN,Vanderburgh,Evansville,DAISY,DAISY,USA
EVANSVILLE,47715,Indiana,IN,Vanderburgh,Evansville,TEPPO,TEPPO,USA
EVANSVILLE,47711,Indiana,IN,Vanderburgh,Evansville,HARMONIE,HARMONIE,USA
EVANSVILLE,47714,Indiana,IN,Vanderburgh,Evansville,MOJO,MOJO,USA
EVANSVILLE,47714,Indiana,IN,Vanderburgh,Evansville,DANDELION,DANDELION,USA
EVANSVILLE,47711,Indiana,IN,Vanderburgh,Evansville,ELSIE,ELSIE,USA
EVERETT,98206,Washington,WA,Snohomish,Everett,SMILEY,SMILEY,USA
EXETER,3833,New Hampshire,NH,Rockingham,Exeter,DELIGHT,DELIGHT,USA
EXTON,19341,Pennsylvania,PA,Chester,Exton,HAPPY HEART,HAPPY HEART,USA
EXTON,19341,Pennsylvania,PA,Chester,Exton,MERRILY THE CLOWN,MERRILY THE CLOWN,USA
FAIR OAKS,95628,California,CA,Sacramento,Fair Oaks,PANSY POTTS,PANSY POTTS,USA
FAIRBANKS,99709,Alaska,AK,Fairbanks North Star,Fairbanks,SPARKELS,SPARKELS,USA
FAIRFAX,22031,Virginia,VA,Fairfax (city),Fairfax,GO-GO,GO-GO,USA
FAIRFAX,22030,Virginia,VA,Fairfax (city),Fairfax,QUEENIE,QUEENIE,USA
FAIRFIELD,58627,North Dakota,ND,Billings,Fairfield,DIZZY,DIZZY,USA
FAIRFIELD,6825,Connecticut,CT,Fairfield County,Fairfield,WAUBBIE THE CLOWN,WAUBBIE THE CLOWN,USA
FAIRFIELD,94534,California,CA,Solano County,Fairfield,FLUTTERBYE,FLUTTER-BYE,USA
FAIRPORT,14450,New York,NY,Monroe,Fairport,SUNSHINE,SUNSHINE,USA
FAIRPORT,14450,New York,NY,Monroe,Fairport,GINGER,GINGER,USA
FAIRVIEW,75069,Texas,TX,Collin,Mc Kinney,SNAPPY,SNAPPY,USA
FAIRVIEW PARK,44126,Ohio,OH,Cuyahoga,Cleveland,MINET,MINET,USA
FALLS CHURCH,22041,Virginia,VA,Fairfax,Falls Church,RAZZBERRY,RAZZBERRY,USA
FARIBAULT,55021,Minnesota,MN,Rice,Faribault,LOLLY,LOLLY,USA
FARMERSBURG,47850,Indiana,IN,Sullivan,Farmersburg,BLACKJACK,BLACKJACK,USA
FARMERSBURG,47850,Indiana,IN,Sullivan,Farmersburg,TOBY,TOBY,USA
FARMERSVILLE,45325,Ohio,OH,Montgomery,Farmersville,BEE GEE,BEE GEE,USA
FARMINGTON,87401,New Mexico,NM,San Juan,Farmington,HOOTY TOOTY,HOOTY TOOTY,USA
FARMINGTON HILLS,48335,Michigan,MI,Oakland,Farmington,,,USA
FARMINGTON HILLS,48336,Michigan,MI,Oakland,Farmington,L.C.,L.C.,USA
FARMINGTON HILLS,48331,Michigan,MI,Oakland,Farmington,BOO BOO,BOO BOO,USA
FARMINGTON HILLS,48334,Michigan,MI,Oakland,Farmington,LES,LES,USA
FAYETTE CITY,15438,Pennsylvania,PA,Fayette,Fayette City,MISS MOLLIE,MISS MOLLIE,USA
FAYETTEVILLE,45118,Ohio,OH,Brown,Fayetteville,SHORTY,SHORTY,USA
FAYETTEVILLE,28314,North Carolina,NC,Cumberland,Fayetteville,BOBBY THE CLOWN,BOBBY THE CLOWN,USA
FAYETTEVILLE,28311,North Carolina,NC,Cumberland,Fayetteville,TOOT,TOOT,USA
FAYETTEVILLE,28304,North Carolina,NC,Cumberland,Fayetteville,KEYCHAINS,KEYCHAINS,USA
FAYETTEVILLE,30214,Georgia,GA,Fayette,Fayetteville,DEANO T CLOWN,DEANO T CLOWN,USA
FAYETTEVILLE,30215,Georgia,GA,Fayette,Fayetteville,DANDILION,DANDILION,USA
FAYETTEVILLE,30215,Georgia,GA,Fayette,Fayetteville,DAISY DIVA,DAISY DIVA,USA
FEDERAL WAY,98093,Washington,WA,King,Federal Way,FRUITCAKE,FRUITCAKE,USA
FEDERAL WAY,98003,Washington,WA,King,Federal Way,DRIBBELS,DRIBBELS,USA
FEDERAL WAY,98023,Washington,WA,King,Federal Way,SPIDER,SPIDER,USA
FEDERAL WAY,98023,Washington,WA,King,Federal Way,,,USA
FEEDING HILLS,1030,Massachusetts,MA,Hampden,Feeding Hills,,,USA
FENTON,63026,Missouri,MO,St. Louis,Fenton,TAG. TODDERS,TAG. TODDERS,USA
FENTON,63026,Missouri,MO,St. Louis,Fenton,GEZ,GEZ,USA
FENTON,48430,Michigan,MI,Genesee,Fenton,BUTTERFLY,BUTTERFLY,USA
FENTON,48430,Michigan,MI,Genesee,Fenton,RAINBOW,RAINBOW,USA
FERNANDINA BEACH,32034,Florida,FL,Nassau,Fernandina Beach,LOOSIANA,LOOSIANA,USA
FERNANDINA BEACH,32034,Florida,FL,Nassau,Fernandina Beach,HAMBONE,HAMBONE,USA
FESTUS,63028,Missouri,MO,Jefferson,Festus,TAFFY T. CLOWN,TAFFY T. CLOWN,USA
FILLMORE,46128,Indiana,IN,Putnam,Fillmore,SCOOPS,SCOOPS,USA
FINDLAY,45840,Ohio,OH,Hancock,Findlay,FRISKY,FRISKY,USA
FINDLAY,45840,Ohio,OH,Hancock,Findlay,HOBY TYLER,HOBY TYLER,USA
FINDLAY,45840,Ohio,OH,Hancock,Findlay,PRIDE,PRIDE,USA
FIRCREST,98466,Washington,WA,Pierce,Tacoma,PUNKIN,PUNKIN,USA
FISHERS,46038,Indiana,IN,Hamilton,Fishers,SWEET ADDIE,SWEET ADDIE,USA
FLAT ROCK,48134,Michigan,MI,Wayne,Flat Rock,SWEET POTATO,SWEET POTATO,USA
FLAT ROCK,48134,Michigan,MI,Wayne,Flat Rock,KLUTZIE,KLUTZIE,USA
FLAT ROCK,28731,North Carolina,NC,Henderson,Flat Rock,MOXIEZ,MOXIEZ,USA
FLAT ROCK,28731,North Carolina,NC,Henderson,Flat Rock,DR WHOOP-A-DOO,DR WHOOP-A-DOO,USA
FLETCHER,28732,North Carolina,NC,Henderson,Fletcher,ARTIE,ARTIE,USA
FLETCHER,28732,North Carolina,NC,Henderson,Fletcher,CAASI,CAASI,USA
FLINT,48503,Michigan,MI,Genesee,Flint,JOLLY JO,JOLLY JO,USA
FLINT,48507,Michigan,MI,Genesee,Flint,SILLY,SILLY,USA
FLOMATON,36441,Alabama,AL,Escambia,Flomaton,BUBBLES,BUBBLES,USA
FLORENCE,41042,Kentucky,KY,Boone,Florence,DOOTLES,DOOTLES,USA
FLORENCE,41042,Kentucky,KY,Boone,Florence,DUMPLIN,DUMPLIN,USA
FLORISSANT,63033,Missouri,MO,St. Louis,Florissant,PERKY,PERKY,USA
FLORISSANT,63031,Missouri,MO,St. Louis,Florissant,,,USA
FLOWERY BRANCH,30542,Georgia,GA,Hall,Flowery Branch,SANTA CLAUD,SANTA CLAUD,USA
FLOWERY BRANCH,30542,Georgia,GA,Hall,Flowery Branch,HUGGS,HUGGS,USA
FLUSHING,11366,New York,NY,Queens,Fresh Meadows,CLOWNETTA,CLOWNETTA,USA
FOND DU LAC,54935,Wisconsin,WI,Fond du Lac,Fond Du Lac,MO,MO,USA
FORDYCE,68736,Nebraska,NE,Cedar,Fordyce,APPLESEED,APPLESEED,USA
FOREST GROVE,97116,Oregon,OR,Washington,Forest Grove,CORKY,CORKY,USA
FORESTVILLE,95436,California,CA,Sonoma,Forestville,LI LI ZUCCHINI,LI LI ZUCCHINI,USA
FORESTVILLE,95436,California,CA,Sonoma,Forestville,TOPPER TODD,TOPPER TODD,USA
FORISTELL,63348,Missouri,MO,St. Charles,Foristell,PRINCESS THE CLOWN,PRINCESS THE CLOWN,USA
FORT BRANCH,47648,Indiana,IN,Gibson,Fort Branch,SUNSHINE,SUNSHINE,USA
FORT BRANCH,47648,Indiana,IN,Gibson,Fort Branch,LUCKY,LUCKY,USA
FORT CAMPBELL,42223,Kentucky,KY,Christian,Fort Campbell,PEEPS,PEEPS,USA
FORT COLLINS,80525,Colorado,CO,Larimer,Fort Collins,POOTSNOCKER,POOTSNOCKER,USA
FORT COLLINS,80526,Colorado,CO,Larimer,Fort Collins,GINGER,GINGER,USA
FORT DODGE,50501,Iowa,IA,Webster,Fort Dodge,HERBIE,HERBIE,USA
FORT DODGE,50501,Iowa,IA,Webster,Fort Dodge,CHRISTY CLOWN,CHRISTY CLOWN,USA
FORT MILL,29715,South Carolina,SC,York,Fort Mill,PEANUTS!,PEANUTS,USA
FORT MYERS,33907,Florida,FL,Lee,Fort Myers,LOLLYPOP,LOLLY POP,USA
FORT MYERS,33967,Florida,FL,Polk County,Fort Myers,TWINKLE TOES,TWINKLE TOES,USA
FORT MYERS,33908,Florida,FL,Lee,Fort Myers,JELLY BEAN,JELLY BEAN,USA
FORT MYERS,33907,Florida,FL,Lee,Fort Myers,KRINKLES,KRINKLES,USA
FORT MYERS,33919,Florida,FL,Lee,Fort Myers,DIMPLES,DIMPLES,USA
FORT MYERS,33907,Florida,FL,Lee,Fort Myers,JAZZY THE CLOWN,JAZZY THE CLOWN,USA
FORT MYERS,33919,Florida,FL,Lee,Fort Myers,CURLY,CURLY,USA
FORT MYERS,33901,Florida,FL,Lee,Fort Myers,GIGGLE LEE,GIGGLE LEE,USA
FORT MYERS,33908,Florida,FL,Lee,Fort Myers,BREAD PUDDING,BREAD PUDDING,USA
FORT MYERS BEACH,33931,Florida,FL,Lee,Fort Myers Beach,SPRYTE!,SPRYTE!,USA
FORT MYERS BEACH,33931,Florida,FL,Lee,Fort Myers Beach,TURKLEBERRY,TURKLEBERRY,USA
FORT PIERCE,34950,Florida,FL,St. Lucie,Fort Pierce,PURPLE,PURPLE,USA
FORT WAYNE,46835,Indiana,IN,Allen,Fort Wayne,SAN SAN,SAN SAN,USA
FORT WAYNE,46805,Indiana,IN,Allen,Fort Wayne,LUCKY LEWEY,LUCKY LEWEY,USA
FORT WAYNE,46835,Indiana,IN,Allen,Fort Wayne,HAIDEE,HAIDEE,USA
FORT WAYNE,46808,Indiana,IN,Allen,Fort Wayne,KELLY,KELLY,USA
FORT WAYNE,46845,Indiana,IN,Allen,Fort Wayne,RAINBOW,RAINBOW,USA
FORT WAYNE,46805,Indiana,IN,Allen,Fort Wayne,PACO,PACO,USA
FORT WAYNE,46825,Indiana,IN,Allen,Fort Wayne,LUCKY,LUCKY,USA
